Price,Close,High,Low,Open,Volume
Ticker,2454.TW,2454.TW,2454.TW,2454.TW,2454.TW
Date,,,,,
2001-07-23,27.40446662902832,27.40446662902832,27.40446662902832,27.40446662902832,463095
2001-07-24,29.15751075744629,29.250379206244645,28.421977640915017,28.975483981786653,238341541
2001-07-25,31.189512252807617,31.189512252807617,29.15751617260589,29.15751617260589,94092605
2001-07-26,33.3106689453125,33.3106689453125,32.017919037829046,32.29652733995358,64114300
2001-07-27,33.21780014038086,34.69629274782542,33.03206031248737,34.14278627199663,60369077
2001-07-30,33.21780014038086,33.21780014038086,33.21780014038086,33.21780014038086,0
2001-07-31,35.524688720703125,35.524688720703125,33.03205492462641,33.217794722223864,77956786
2001-08-01,34.04991149902344,35.896167527711356,33.6784290269758,35.803299073456536,61392002
2001-08-02,35.064048767089844,35.24978853868159,33.957036150991705,33.957036150991705,61392002
2001-08-03,35.71043395996094,36.26394042985219,35.06405901962414,35.431822778604406,52895123
2001-08-06,36.81744384765625,36.81744384765625,35.06405611288903,35.33895137863552,48605439
2001-08-07,36.17106628417969,36.91031252294692,35.710431205277075,36.53883289980059,38953644
2001-08-08,36.81744384765625,36.81744384765625,35.71043099964273,36.17106607589283,35422904
2001-08-09,36.263938903808594,37.37095179700626,36.17106755226127,36.63170553232262,32073649
2001-08-10,35.89617156982422,36.35680954083261,35.61756329067743,36.26393819111049,24187224
2001-08-13,35.61756134033203,36.449676009634636,35.33895019143164,36.171064860734255,23774757
2001-08-14,36.17106628417969,36.17106628417969,34.60341835088895,35.80330255356852,27965449
2001-08-15,36.263938903808594,36.63170553232262,35.80330380875708,35.89617227529457,18742625
2001-08-16,35.15691375732422,36.26392626469332,35.15691375732422,35.98531519216588,26464060
2001-08-17,35.43181610107422,35.43181610107422,34.41767470787372,35.24979220229947,31694177
2001-08-20,37.092342376708984,37.7387173203294,35.06405919775118,35.06405919775118,70796311
2001-08-21,37.645843505859375,38.01732310681977,36.724573403075325,37.37094825494754,44513739
2001-08-22,36.17106628417969,37.64584575418871,36.17106628417969,37.27807913856781,43045344
2001-08-23,35.985328674316406,36.81744631228698,35.43182221325686,36.44967967416482,41609948
2001-08-24,35.064048767089844,35.71042351843023,34.87830611048898,35.71042351843023,35785877
2001-08-27,35.61756134033203,35.71042979995908,35.064054934920186,35.52468999569536,22405355
2001-08-28,34.78544235229492,35.89616812471798,34.60341556291297,35.89616812471798,24649193
2001-08-29,35.338951110839844,36.078197339748264,34.32480961826806,34.60341788940734,77016358
2001-08-30,36.21931457519531,36.21931457519531,36.21931457519531,36.21931457519531,6212299
2001-08-31,37.38359069824219,38.03083051993297,36.99673803338947,37.38359069824219,46870035
2001-09-03,36.736351013183594,37.77044631111177,36.479687612692686,37.64397214600032,14385935
2001-09-04,37.770450592041016,37.770450592041016,37.12321074548172,37.38359213460958,19445003
2001-09-05,36.349510192871094,37.900650878386934,36.349510192871094,37.900650878386934,14478530
2001-09-06,35.055023193359375,36.219310760414736,34.668167620489356,36.219310760414736,14284920
2001-09-07,35.958927154541016,35.958927154541016,34.020931294224,34.020931294224,8535596
2001-09-10,36.0891227722168,36.21931782691418,35.05503003270272,35.57207784688878,7862178
2001-09-11,33.63408279418945,36.089124005458295,33.63408279418945,36.089124005458295,23317168
2001-09-12,33.63408279418945,33.63408279418945,33.63408279418945,33.63408279418945,0
2001-09-13,31.305511474609375,31.305511474609375,31.305511474609375,31.305511474609375,1346838
2001-09-14,29.23360824584961,30.3978932603254,29.23360824584961,29.23360824584961,32500935
2001-09-17,29.23360824584961,29.23360824584961,29.23360824584961,29.23360824584961,0
2001-09-18,29.23360824584961,29.23360824584961,29.23360824584961,29.23360824584961,0
2001-09-19,30.397886276245117,30.397886276245117,28.32969818969585,28.32969818969585,20640323
2001-09-20,29.36379051208496,30.011030397972217,29.36379051208496,29.36379051208496,11818520
2001-09-21,28.45989418029785,28.716557662544222,28.459894180297848,28.459894180297848,12534029
2001-09-24,30.141223907470703,30.39788736425055,28.716554813245313,28.84674696603438,19083039
2001-09-25,30.784751892089844,32.20941851018004,30.784751892089844,31.6923734868931,34066637
2001-09-26,32.85665512084961,32.85665512084961,31.045130084788266,31.822559406461462,26524331
2001-09-27,33.37370300292969,33.50389807982357,31.692372885604136,32.339610087116704,16069484
2001-09-28,32.59626388549805,33.8907407910638,32.07921902632539,33.63407734139622,20463550
2001-10-01,32.59626388549805,32.59626388549805,32.59626388549805,32.59626388549805,0
2001-10-02,30.658267974853516,32.596263931681634,30.397886564979522,32.596263931681634,13493653
2001-10-03,30.01104164123535,30.658278880744348,29.493993708545993,29.493993708545993,8990156
2001-10-04,30.91493034362793,32.07921794979836,30.784741087673172,32.07921794979836,17492086
2001-10-05,31.045124053955078,31.43197965932978,30.14122358068585,31.045124053955078,10177060
2001-10-08,30.784751892089844,30.91494119373668,30.397896170449737,30.397896170449737,7845341
2001-10-09,31.692365646362305,31.82255491580098,31.045125703835208,31.045125703835208,7550722
2001-10-10,31.692365646362305,31.692365646362305,31.692365646362305,31.692365646362305,0
2001-10-11,33.113311767578125,33.63407747755413,32.33960056674806,32.46979271645648,26566419
2001-10-12,32.85665512084961,33.760555769710756,32.33960726365554,33.634084442522806,24680844
2001-10-15,33.37370300292969,33.760558717230104,32.07922859990456,32.339610087116704,19714371
2001-10-16,33.37370300292969,33.50389807982357,32.856657989452465,33.24351370375289,7045655
2001-10-17,32.339599609375,33.37369219015122,31.949026060669855,33.37369219015122,32930241
2001-10-18,32.98683547973633,33.24349889164139,31.822548005794218,31.949022176530136,12988589
2001-10-19,33.24351119995117,33.89074835271577,32.46979982962395,32.98684769301722,20766591
2001-10-22,35.315406799316406,35.315406799316406,33.634074439942346,33.76054572951846,28494086
2001-10-23,35.315406799316406,35.70226236479315,34.53797770884615,35.70226236479315,20581399
2001-10-24,36.0891227722168,36.34950710389546,35.05503003270272,35.315414364381375,23275079
2001-10-25,37.38359069824219,37.38359069824219,35.83245052399827,36.21930896656567,29159087
2001-10-26,39.97255325317383,39.97255325317383,38.16102853191761,38.16102853191761,61053947
2001-10-29,39.4517936706543,39.97256240607585,38.93474867377734,39.84237022222047,18089746
2001-10-30,37.64398193359375,38.9347409676156,37.51379266436453,38.54788534230402,21599946
2001-10-31,38.417701721191406,38.934749619485686,37.38360592460285,37.38360592460285,18603229
2001-11-01,40.8764533996582,41.00664555260246,39.581976456678866,39.842360762567374,32888152
2001-11-02,42.427589416503906,42.68797369549196,40.876449176688,41.653878276376375,46482820
2001-11-05,42.944644927978516,44.62597472388455,42.42759712448669,42.81817072506829,35447148
2001-11-06,42.29741287231445,43.591890158842006,42.040749347111365,43.46169797134535,23232991
2001-11-07,42.68798065185547,43.33521771752251,41.52369290351543,42.81816992370746,20951779
2001-11-08,41.65388488769531,42.55778831078473,41.52369272753714,42.55778831078473,13089601
2001-11-09,42.170928955078125,43.33521370680449,40.74625990603074,41.39349980065301,28283641
