Price,Close,High,Low,Open,Volume
Ticker,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW
Date,,,,,
2000-01-04,42.34544372558594,42.34544372558594,41.63176199634186,42.34544372558594,200662336736
2000-01-05,43.29695129394531,43.29695129394531,41.869587581867926,42.345451248791235,402466805912
2000-01-06,42.34544372558594,43.29694360169399,42.34544372558594,43.05912545483002,197545715802
2000-01-07,41.15590286254883,41.631766496365564,40.44222105616209,40.918084689978826,235270344752
2000-01-10,42.5832633972168,42.82108155259626,41.631763487038654,42.34544524183734,276171685539
2000-01-11,41.86958694458008,43.53476882042748,41.63176875908447,43.05913244943627,277769544650
2000-01-12,43.05912780761719,43.05912780761719,41.86958243099523,42.10740059085379,216246806621
2000-01-13,42.34544372558594,43.05912545483002,42.34544372558594,43.05912545483002,147490954216
2000-01-14,43.29695129394531,44.01063314998401,42.58326943790662,42.821087627022,288318964353
2000-01-17,44.48648452758789,45.20016626088778,44.48648452758789,45.20016626088778,155256940719
2000-01-18,43.77280807495117,44.486485180176295,43.534762634590265,44.486485180176295,131648031590
2000-01-19,43.77280807495117,44.486485180176295,43.534762634590265,43.77280807495117,134848688061
2000-01-20,43.29695129394531,43.77281496086862,43.05913310482993,43.77281496086862,125758120596
2000-01-21,44.248435974121094,44.248435974121094,43.29694079816737,43.29694079816737,113397441219
2000-01-24,44.724300384521484,45.43798208125856,44.48648224848973,44.724300384521484,175113122879
2000-01-25,45.913841247558594,45.913841247558594,45.20015961912785,45.913841247558594,223692148326
2000-01-26,49.00639343261719,49.00639343261719,47.341216286602936,47.341216286602936,357880999032
2000-01-27,49.48224639892578,50.195928051122095,48.53074662553991,49.48224639892578,287927232252
2000-01-28,48.530738830566406,48.53073883056641,47.816830004410015,47.816830004410015,197904810671
2000-01-31,48.2927131652832,48.53075863400242,46.865354146247945,47.1031723262833,168059342623
2000-02-01,48.054874420166016,48.768555943535944,47.8168290533183,48.768555943535944,153081850577
2000-02-02,48.054874420166016,48.05487442016601,48.05487442016601,48.05487442016601,0
2000-02-03,48.054874420166016,48.05487442016601,48.05487442016601,48.05487442016601,0
2000-02-04,48.054874420166016,48.05487442016601,48.05487442016601,48.05487442016601,0
2000-02-07,48.054874420166016,48.05487442016601,48.05487442016601,48.05487442016601,0
2000-02-08,48.054874420166016,48.05487442016601,48.05487442016601,48.05487442016601,0
2000-02-09,50.19593048095703,50.90961216770054,49.24443066151189,50.90961216770054,252580321587
2000-02-10,50.90962219238281,51.14744037191354,49.24444035830098,49.720076717362424,177540543615
2000-02-11,52.09917068481445,52.81284791487927,51.14744333420389,51.623307009509176,215027859365
2000-02-14,50.90962219238281,51.86111756064454,50.90962219238281,51.86111756064454,140301270822
2000-02-15,51.147438049316406,51.623301675452346,50.43375625444903,50.90961988058497,105105248690
2000-02-16,50.67178726196289,51.38524156470402,50.67178726196289,51.14742346379031,79352313450
2000-02-17,50.19593048095703,50.67179403499891,49.958112348255405,50.19593048095703,116400258474
2000-02-18,49.48224639892578,50.9096097033184,49.24442827773622,50.43374617231166,121805090619
2000-02-21,46.38947677612305,48.292698880965894,46.38947677612305,48.292698880965894,153903007581
2000-02-22,46.38947677612305,47.10315839381573,45.20015893904632,45.675795158430354,168143612807
2000-02-23,46.15167236328125,46.389490543552725,45.913854183009775,46.389490543552725,73892584628
2000-02-24,46.38947677612305,46.86534028412372,46.151658666431025,46.38947677612305,83371097848
2000-02-25,47.341209411621094,47.57902754954261,46.38948228264783,46.38948228264783,165796729239
2000-02-28,47.341209411621094,47.3412094116211,47.3412094116211,47.3412094116211,0
2000-02-29,47.81683349609375,48.29269698541618,47.57902003427942,47.57902003427942,98749286567
2000-03-01,49.00639343261719,49.00639343261719,48.53075708770135,48.76857526015927,90504908649
2000-03-02,48.2927131652832,49.48225864282768,48.2927131652832,49.24444046279233,68745687934
2000-03-03,48.2927131652832,48.53075863400242,48.054894985247856,48.054894985247856,58129351241
2000-03-06,47.57904052734375,48.768581480157515,47.34122232455424,48.53076327736801,72312707991
2000-03-07,47.341209411621094,47.81684104892037,46.86534584713446,47.10316398505597,83737461434
2000-03-08,47.10316467285156,47.3412101028926,46.627528390063354,47.10316467285156,64819045052
2000-03-09,47.57904052734375,47.57904052734375,47.103176833059116,47.103176833059116,71897783191
2000-03-10,46.38947677612305,48.05488077127388,46.151658666431025,47.81683537296522,99978344966
2000-03-13,43.29695129394531,45.200174034401265,43.29695129394531,45.200174034401265,232179364310
2000-03-14,44.248435974121094,44.48648139422352,42.82107724659997,43.29694079816737,145477589021
2000-03-15,43.534759521484375,44.72430013371224,43.29694138678628,44.0106230795211,154204016711
2000-03-16,43.77280807495117,44.24843973981539,40.918081099874605,42.583262739117,233438180185
2000-03-17,45.20016098022461,45.20016098022461,43.534756909866374,44.010620439356394,267728113852
2000-03-20,43.77280807495117,43.77280807495117,43.77280807495117,43.77280807495117,21190095663
2000-03-21,46.38947677612305,46.6275221744317,42.345437106818764,42.345437106818764,447638099122
2000-03-22,45.6757926940918,47.103155852466884,44.96211111490425,45.6757926940918,247260900862
2000-03-23,47.81683349609375,48.29269698541618,45.9138387545625,46.15165685491986,280164605464
2000-03-24,47.10316467285156,47.816841747137,46.627528390063354,47.816841747137,189561198505
